uniq_id,product_name,selling_price,about_product,product_specification,technical_details,image,rating,review_count
82c86a4d24dce5e14303033d7b658b78,"LEGO Minecraft Creeper BigFig and Ocelot Characters 21156 Buildable Toy Minecraft Figure Gift Set for Play and Decoration, New 2020 (184 Pieces)",$14.99,"Make sure this fits by entering your model number. | Put Minecraft adventures in kids' hands with authentic real-world LEGO models of two iconic characters from the popular video game: a LEGO BigFig Creeper and an Ocelot that are fun to build, play with, display and collect | The extra-large, easy-to-build BigFig Creeper and the Ocelot add a whole new physical dimension to the Minecraft game, and movable limbs maximize possibilities for independent play and action poses | This awesome LEGO Minecraft BigFig Creeper and Ocelot are fun to build, bring the video game's action-packed creativity to life, and are great additions to any LEGO Minecraft fan's collection | This easy-to-build LEGO set makes a great holiday, birthday or anyday gift for all Minecraft players ages 7 and up and anyone wanting to expand their LEGO Minecraft collection | At over 4” (10cm) tall, the BigFig Creeper offers Minecraft fun on a large scale, whether it's sharing an adventure with the Ocelot (over 1” or 5cm tall) or spreading panic among other LEGO Minecraft BigFigs",ProductDimensions:5.5x7.5x1.8inches|ItemWeight:5.3ounces|ShippingWeight:5.6ounces(Viewshippingratesandpolicies)|ASIN:B07WG9XJDZ|Itemmodelnumber:6288704|Manufacturerrecommendedage:7yearsandup,"show up to 2 reviews by default Kids can enjoy real-world Minecraft adventures on a big scale with 2 buildable characters from the popular video game: a BigFig Creeper and an Ocelot. This LEGO Minecraft toy provides hours of independent play and gives kids a cool LEGO Minecraft decoration for their room! Children ages 7 and up will love to recreate the familiar Minecraft confrontation between a Creeper and an Ocelot. The LEGO brick characters are easy to assemble and look amazing. Movable feet and a head that turns give the Creeper authentic mobility, and the yellow, spotted Ocelot is quick to react with its posable head, legs and tail. Easy to position – great to play and display! LEGO Minecraft BigFig sets are supercool, super-collectible and, best of all for adults, a super holiday or birthday gift for kids. Designed to put open-ended creative play in youngsters' hands, they're extra-large for extra enjoyment and take Minecraft fun to new heights! | 5.6 ounces (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/51LoYG%2BDsLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41iJZfG7RGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51e0Ya7DqhL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-hadIdxSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51oI9%2BDm6BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yQeWvfOlL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Yrqzea0zL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,45,689
1ecccb43e0f5c0162218371916ffa553,C&D Visionary DC Comic Originals Flash Logo Sticker,$4.99,"Make sure this fits by entering your model number. | Sticker is great for Walls, Doors, Desks, Guitars, Cars, Windows, and Notebooks | Comes ready to install, just peel the back and apply on clean surface | Great to be used on any scrapbooking projects | The absolute best sticker you will ever own is now available",ProductDimensions:5x0x4inches|ItemWeight:0.16ounces|ShippingWeight:0.16ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B00U87LZ0Y|Itemmodelnumber:S-DC-0140|Manufacturerrecommendedage:4-15years,show up to 2 reviews by default C&D Visionary is a manufacturer and wholesale distributor for licensed entertainment merchandise and original artworks. DC Comic Originals Flash Logo Sticker. | 0.16 ounces (View shipping rates and policies),https://images-na.ssl-images-amazon.com/images/I/51RLMxSin-L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,30,361
d1ac6d805fcdf75f9e00af611dd03ce4,"The Learning Journey ABC Melody Maker, Primary",$34.39,Make sure this fits by entering your model number. | ABC Melody Maker is an exciting electronic learning companion featuring five fun games and a ten note musical keyboard sure to entertain and educate youngsters | This colorful interactive unit features an activity selector that puts kids in charge of choosing their fun | Children won't even realize they're learning! Song book included | Requires three AA batteries (included) | For ages 3 and up | Cheerful melodies | 5 educational games | Develops language skills | Reinforces listening and comprehension abilities,"ProductDimensions:15.3x1.8x14.2inches|ItemWeight:2.2pounds|ShippingWeight:2.1pounds(Viewshippingratesandpolicies)|DomesticShipping:Currently,itemcanbeshippedonlywithintheU.S.andtoAPO/FPOaddresses.ForAPO/FPOshipments,pleasecheckwiththemanufacturerregardingwarrantyandsupportissues.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B00247R078|Itemmodelnumber:299142|Manufacturerrecommendedage:36months-6years|Batteries:3AAbatteriesrequired.(included)",Color:Primary show up to 2 reviews by default Product Description ABC Melody Maker is an exciting electronic learning companion featuring five fun games and a ten note musical keyboard sure to entertain and educate youngsters. This colorful interactive unit features an activity selector that puts kids in charge of choosing their fun. Children won't even realize they're learning! Song book included. Requires three AA batteries (included). Ages 3+ years. From the Manufacturer ABC Melody Maker is an exciting electronic learning companion featuring five fun games and a ten note musical keyboard sure to entertain and educate youngsters. This colorful interactive unit features an activity selector that puts kids in charge of choosing their fun. Children won’t even realize they’re learning. Song book included. Requires three “AA” batteries (included). Ages 3+ years. | 2.1 pounds (View shipping rates and policies),https://images-na.ssl-images-amazon.com/images/I/61EE6qrO2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41K2cemcS%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/519ghjzl2vL.jpg|https://images-na.ssl-images-amazon.com/images/I/51HrH7ciDYL.jpg|https://images-na.ssl-images-amazon.com/images/I/51dCgcBuqaL.jpg|https://images-na.ssl-images-amazon.com/images/I/71mdBUQPvFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,25,170
d82015ffbf4cd54b0edfb890002971f3,"The Complete Common Core: State Standards Kit, Grade 5",$12.88,"Make sure this fits by entering your model number. | Perfect all-inclusive resource for teachers | Provides focus for instruction in the perfect time-saving format | Pre-printed, easily organized system that provides an entire list of Common Core State Standards in both math and language arts | Includes divider cards, grade-specific 2-sided cards with ""I Can"" statements on one side and the corresponding standard on the other | 124 standards cards, 11 dividers","ASIN:1623999340|ShippingWeight:2.9pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|DateFirstAvailable:November19,2012","Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | Display the Common Core Standards and ""I Can"" statements in your classroom everyday! | Brand Name Carson-Dellosa Item Weight 1.8 pounds Product Dimensions 12.5 x 3 x 4 inches Item model number 158173 Number of Items 1 Manufacturer Part Number 158173 | 2.9 pounds (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/41gxkFaSFfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kkqglR8UL.jpg|https://images-na.ssl-images-amazon.com/images/I/51DAhW0e2pL.jpg|https://images-na.ssl-images-amazon.com/images/I/3133HWxBz0L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,35,842
39f1b8a2129315da0288cd058b6b6086,Flash Furniture 25''W x 45''L Trapezoid Red HP Laminate Activity Table - Height Adjustable Short Legs,$117.26,Collaborative Trapezoid Activity Table | Table can be used alone or grouped together for cooperative learning | Recommended Grade Level: Preschool | Recommended Seating Capacity: 3 Children | Scratch and Stain Resistant Surface,"ASIN:B00777W7GE|ShippingWeight:39pounds(Viewshippingratesandpolicies)|DateFirstAvailable:March26,2012","Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | Color:Red show up to 2 reviews by default This Trapezoid Activity Table is a must have for daycare, preschool and early childhood development centers. Enhance collaborative learning by grouping tables together. It will accommodate children up to age 7.It features a 25.5''W x 46.25''L high pressure scratch, stain and warp resistant laminate top with a black edge band and 16 gauge tubular steel legs for increased stability. The top incorporates a protective underside backing sheet to prevent moisture absorption and warping. An attractive black powder coated finish protects the upper legs from scratches and height adjustable chrome lower legs give you the flexibility to raise or lower the table a full 9 inches in 1 inch increments. Self-leveling nylon floor glides keep the table from wobbling and protect your floor by sliding smoothly when you need to move it.Perfect for craft time, snack time and party time, this easy to clean table is just the right size for small children. | Item Weight 32 pounds Product Dimensions 45 x 25 x 25.2 inches Item model number XU-A2448-TRAP-RED-H-P-GG Assembled Height 25.25 inches Assembled Width 25 inches Assembled Length 45 inches Weight 32 Pounds | 39 pounds (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/31WxfYlS8XL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,20,394
4af0833f20a8421788fc04577b0ef1c5,Schylling Veterinarian Kit,$9.39,"Make sure this fits by entering your model number. | For the animal lover in the family, a complete veterinarian kit; perfect for the aspiring vet | Contains everything you need, 8 specialist veterinarian tools, Clipboard, and 2 special x-ray cards that you can see through when held up to the light | A great STEM/ steam toy, learn about animals and their health needs, Features dogs, cats, rabbits, horses and a pot-bellied pig | Comes in a portable “doctors” bag that holds everything in special trays; secures with a clasp and has a fold down handle | An excellent gift for boys and girls ages 3+",ProductDimensions:10x7x3inches|ItemWeight:15.2ounces|ShippingWeight:15.2ounces(Viewshippingratesandpolicies)|ASIN:B079C6NV2Y|Itemmodelnumber:VKIT|Manufacturerrecommendedage:36months-5years,"Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | For almost 50 years, Schylling toys has been delighting generations of children with toys that inspire, enthrall and engage. As the world leader in traditional toys and classic fun, we believe that fun never goes out of style. We develop new products with a timeless appeal, perhaps from a bygone era With a nostalgic feel, that will bring joy, delight and excitement to children. We firmly believe that the best toys take you on an adventure, teach you new things, bring people together and create life long memories. We strive to make special toys; toys that are cherished, toys that are beautiful, toys that create a special place in children's lives. They need not be complicated or trendy, battery powered or electronic. They just need to engage a child and spark imagination, curiosity and even a sense of wonder. Schylling toys will never waver from its goal of developing exceptional toys that bring a smile, toys that are destined to become playroom heirlooms. | 15.2 ounces (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/51wOrcShPHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KtrpEc-OL.jpg|https://images-na.ssl-images-amazon.com/images/I/416oOTjDxjL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,10,760
fd71391871b94ead84733bc272dd5886,Yellies! Frizz; Voice-Activated Spider Pet; Ages 5 & Up,$17.85,"Make sure this fits by entering your model number. | Sound-activated movement–yell, talk, sing, clap, or play music. | The louder you yell, the faster they go! | Each cuddly yellies! Spider has a unique personality. Find your favorite! | Watch yellies! Pets’ eyes light up and legs move as they respond to your voice. | Includes 1 bellies! Ages 5 and up.",ProductDimensions:2.6x4.2x9inches|ItemWeight:0.48ounces|ShippingWeight:4.2ounces(Viewshippingratesandpolicies)|ASIN:B07FQ4JBXG|Itemmodelnumber:E5785AS00|Manufacturerrecommendedage:5yearsandup|Batteries:3LR44batteriesrequired.(included),"Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | Yellies! Are the cutest, fuzziest pets that respond to your voice! Each yellies! Pet has its own unique look and personality and is full of fun surprises! Voice and sound-activated, they respond to talking, yelling, clapping, singing, or even music. The louder you yell, the faster they go! Find your favorite! (Each sold separately. Subject to availability. Actual Deco will vary.) parents, discover MORE at yellies.Com. yellies! And all related characters are trademarks of Hasbro. | 4.2 ounces (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/41YYqvdWT5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41DPgMd86%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51r576EiIoL.jpg|https://images-na.ssl-images-amazon.com/images/I/51gCz94AkML.jpg|https://images-na.ssl-images-amazon.com/images/I/51yYcBhA-CL.jpg|https://images-na.ssl-images-amazon.com/images/I/51QQm1rXLKL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,30,707
a84f14dd0114d78f178b16f093cab0e0,Disney HK318329 Sofia The First Sleepover Set,$27.50,"Make sure this fits by entering your model number. | 100% Polyester | Features colorful and unique Sofia the First designs | Perfect for traveling and sleepovers | Set includes eye mask, slumber sack, and carry purse | 100% Polyester | Slumber Sack Dimensions: 27"" x 57""",ProductDimensions:13x7x10inches|ItemWeight:2pounds|ShippingWeight:2pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B00GJAT9JI|Itemmodelnumber:HK318329|Manufacturerrecommendedage:36months-10years,"show up to 2 reviews by default Be the princess of the party with this colorful Sofia the First Sleepover Purse Set. This sleepover purse set includes all the necessities for the perfect sleepover - slumber sack, eye mask and carry bag - all featuring colorful graphics of your favorite little ponies. Every little girl will want one for the next party or sleepover. Slumber sack is polyester and measures 27 Inch by 57 Inch. Sleepover Purse Set is spot clean only. The purse itself containing all items measures: 13"" L x 7"" W x 10"" H. | 2 pounds (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/51oF4e0NvcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RYGh-7NOL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,10,810
f5b9392a03cfae8817307a36411c8b17,Team Associated 9665 Hinge Pin Brace with Hinge Pins B4/T4,$10.99,Anodized blue | Perfect for the racing enthusiast | Aluminum Construction,ProductDimensions:5.8x0.2x3.4inches|ItemWeight:0.48ounces|ShippingWeight:1.6ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B000BOB45U|Itemmodelnumber:ASC9665|Manufacturerrecommendedage:15yearsandup,1.6 ounces (View shipping rates and policies) | show up to 2 reviews by default From the Manufacturer This is Associated's optional hinge pin brace for use on the Associated B4/T4.,https://images-na.ssl-images-amazon.com/images/I/41bHRYbeLgL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,10,257
89a993dbc079cc3fbe9088c8170b6f99,"PLUS PLUS - Construction Building Toy, Open Play Set - 3,600 Pieces with Storage Tub - Basic Color Mix",$159.99,"Make sure this fits by entering your model number. | SIMPLE DESIGN - FUELS CREATIVITY: One shape, endless possibilities! Every brick easily connects to the next. Create colorful flat mosaics or work in 3-D to make more intricate builds. Mix and match any Plus-Plus set to bring more ideas to life! | EDUCATIONAL FUN: Plus-Plus empowers children with free explorative play as they encourage fine motor skills, logic, creativity and imagination all without the use of screens. A great STEM toy. | PERFECT FOR ON-THE-GO: Design and build your creations any way you want, wherever you want! Great for every adventure – car rides, restaurants, a friend’s house, or in your own living room. Stay entertained for hours! | Playset includes 3,600 pieces inside a reuseable storage tub and an Idea Guide Booklet for building.",ProductDimensions:15.7x11.8x5.1inches|ItemWeight:5.25pounds|ShippingWeight:5.3pounds(Viewshippingratesandpolicies)|ASIN:B00JZO7CNA|Itemmodelnumber:03373|Manufacturerrecommendedage:36months-12years,"Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | Plus-Plus is a whole new class of construction toy! One simple shape contains endless possibilities and hours of fun. Each piece easily connects to the next and lets your imagination create colorful flat mosaics or work in 3-D to make more intricate builds. Even curves are possible thanks to the unique design of this deceptively simple shape! A perfect STEM toy to develop fine motor skills, focus and patience - as well as design, imagination and creativity! All Plus-Plus sets are compatible with each other and this open play set adds more pieces and colors to the collection for more possibilities and fun. This 3,600 piece set contains Basic Colors, including Red, Blue, Green, Yellow, Orange, Purple and more. Also includes a reuseable storage tub an Idea Guide Booklet for building. BPA-free and phthalate-free. Designed and made in Denmark. | 5.3 pounds (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/51qmz2JiIHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZItvbSFML.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BAGovcVHL.jpg|https://images-na.ssl-images-amazon.com/images/I/519pSZe%2BFgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jEl9-7SdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hQAb5heyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41DPx6b6fRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,15,989
af983053a35fa2a843092369ff3b400b,Peppa Pig Shape Sorter Clock Puzzle (12Piece),$11.88,"Make sure this fits by entering your model number. | The removable, brightly colored wooden shapes with numbers printed beneath the shapes allow for greater interaction and ease of matching | With this shape sorter clock, learning to tell time is made fun and simple! | 12 die-cut wooden shapes, clock face labeled with hours and minutes, wooden clock stand and bright fun colors with smooth edges",ProductDimensions:0.9x8.5x8.5inches|ItemWeight:9.1ounces|ShippingWeight:11.2ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B015EOHBKI|Itemmodelnumber:68008|Manufacturerrecommendedage:36months-4years,show up to 2 reviews by default Peppa Pig Shape Sorter Clock Puzzle (12Piece) | 11.2 ounces (View shipping rates and policies),https://images-na.ssl-images-amazon.com/images/I/519BaFjimBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51vOIUMj0ML.jpg|https://images-na.ssl-images-amazon.com/images/I/51QRaxeSHcL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,30,710
326ebcfaa8d5204b634b5648e88e2fe4,NKOK Sonic and Sega All Stars Racing Remote Controlled Car - Sonic The Hedgehog,$26.99,Make sure this fits by entering your model number. | Requires 6AA batteries (not included) | This product was awarded the Fun Stuff award by Parents' Choice Foundation | For Ages 6 and Up | Official sonic product | Full function radio control | Requires 6 AA batteries (not included) | Limited availability | New and sealed inside retail packaging,ProductDimensions:7x4x3inches|ItemWeight:2.2pounds|ShippingWeight:1.23pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B003SUW37W|Itemmodelnumber:RC-611|Manufacturerrecommendedage:6-13years|Batteries:6AAbatteriesrequired.,"Product Description Sonic is a video game legend and features some of the most recognizable characters in gaming history! Sonic is the world’s fastest Hedgehog. Capable of running at the speed of sound (768mph)! “Super Sonic” transformation is indestructible! He drives the Speed Star built by Tails! From the Manufacturer Sonic is the world's fastest hedgehog, capable of running at the speed of sound (768 mph). His other abilities include a ""Spin Attack"", a ""Spin Dash"" and his ""Super Sonic"" transformation which makes him indestructible and gives him the gift of run flight. Sonic is not an expert swimmer, but is fearless even of Dr. Eggman. Alongside his best friend tails, Sonic runs around the world stopping Dr. Eggman's schemes. He drives the speed star a car built by his friend tails it helps to make a fair race as no one can beat sonic on foot. | 1.23 pounds (View shipping rates and policies)",https://images-na.ssl-images-amazon.com/images/I/51M1sShThFL.jpg|https://images-na.ssl-images-amazon.com/images/I/410BRNy1DyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qE7aAEXPL.jpg|https://images-na.ssl-images-amazon.com/images/I/31dPZVJqwRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,50,720
